theta,phi,Pol.,S_11,S_12,S_21,S_22,S_31,S_41,Qsca,Qbk,Qpol,shape,size,wavelength
110.0,0.0,0.263,0.21612,-0.056838,-0.05684,0.2161,-6.183e-08,-2.37e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
115.0,0.0,0.22422,0.15634,-0.035055,-0.03506,0.1563,-9.831e-08,2.346e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
120.0,0.0,0.16737,0.11021,-0.018447,-0.01845,0.1102,-4.72e-08,-8.089e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
125.0,0.0,0.08611,0.075739,-0.0065222,-0.006522,0.07574,-1.66e-08,9.209e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
130.0,0.0,0.02698,0.051088,0.0013782,0.001378,0.05109,1.846e-09,-5.597e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
135.0,0.0,0.17359,0.034563,0.0059996,0.006,0.03456,-3.537e-09,-2.9e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
140.0,0.0,0.3294,0.024584,0.0080978,0.008098,0.02458,1.696e-08,-3.275e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
145.0,0.0,0.42599,0.019683,0.0083847,0.008385,0.01968,4.473e-09,-3.038e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
150.0,0.0,0.40486,0.018503,0.0074913,0.007491,0.0185,-1.068e-09,-4.823e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
155.0,0.0,0.30028,0.019808,0.0059479,0.005948,0.01981,1.071e-08,8.84e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
160.0,0.0,0.18575,0.022497,0.0041788,0.004179,0.0225,2.009e-09,2.461e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
165.0,0.0,0.09781,0.025624,0.0025063,0.002506,0.02562,-2.104e-09,-1.592e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
170.0,0.0,0.04086,0.028426,0.0011615,0.001161,0.02843,2.816e-09,1.225e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
175.0,0.0,0.0098,0.030338,0.00029744,0.0002974,0.03034,5.161e-09,4.671e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
180.0,0.0,0.0,0.031014,4.8429e-08,4.843e-08,0.03101,5.825e-10,2.124e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
185.0,0.0,0.0098,0.030338,0.00029735,0.0002973,0.03034,-1.16e-09,1.722e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
190.0,0.0,0.04086,0.028426,0.0011616,0.001162,0.02843,1.787e-09,2.808e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
195.0,0.0,0.09781,0.025624,0.0025062,0.002506,0.02562,-6.701e-09,3.5e-10,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
200.0,0.0,0.18576,0.022497,0.0041789,0.004179,0.0225,-1.219e-09,2.907e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
205.0,0.0,0.30028,0.019808,0.005948,0.005948,0.01981,-3.291e-09,4.55e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
210.0,0.0,0.40486,0.018503,0.0074913,0.007491,0.0185,2.45e-09,3.724e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
215.0,0.0,0.42599,0.019683,0.0083848,0.008385,0.01968,-1.002e-09,7.375e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
220.0,0.0,0.3294,0.024584,0.0080978,0.008098,0.02458,-9.683e-10,9.204e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
225.0,0.0,0.17358,0.034563,0.0059995,0.005999,0.03456,-1.658e-09,-4.142e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
230.0,0.0,0.02698,0.051088,0.0013782,0.001378,0.05109,2.011e-08,2.991e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
235.0,0.0,0.08611,0.075739,-0.0065222,-0.006522,0.07574,2.575e-08,7.234e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
240.0,0.0,0.16737,0.11021,-0.018447,-0.01845,0.1102,6.538e-08,-5.979e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
245.0,0.0,0.22422,0.15634,-0.035055,-0.03506,0.1563,4.689e-08,-7.221e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
250.0,0.0,0.26299,0.21612,-0.056837,-0.05684,0.2161,1.565e-08,-4.314e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
255.0,0.0,0.28803,0.29167,-0.08401,-0.08401,0.2917,8.793e-08,1.678e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
260.0,0.0,0.30215,0.38532,-0.11642,-0.1164,0.3853,3.168e-08,1.14e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
265.0,0.0,0.30729,0.4995,-0.15349,-0.1535,0.4995,-1.698e-08,-1.033e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
270.0,0.0,0.30486,0.6367,-0.1941,-0.1941,0.6367,2.608e-07,1.985e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
275.0,0.0,0.29603,0.79939,-0.23664,-0.2366,0.7994,-9.165e-08,1.912e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
280.0,0.0,0.28189,0.98978,-0.27901,-0.279,0.9898,-1.279e-07,-2.496e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
285.0,0.0,0.26349,1.2096,-0.31873,-0.3187,1.21,-8.528e-08,-1.779e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
290.0,0.0,0.24183,1.4601,-0.35309,-0.3531,1.46,-7.844e-08,2.671e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
295.0,0.0,0.21792,1.7411,-0.37941,-0.3794,1.741,2.564e-07,1.977e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
300.0,0.0,0.19268,2.0513,-0.39524,-0.3952,2.051,-1.037e-07,6.274e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
305.0,0.0,0.16697,2.3879,-0.3987,-0.3987,2.388,-7.422e-08,-3.493e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
310.0,0.0,0.14155,2.7461,-0.38872,-0.3887,2.746,-2.004e-08,1.51e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
315.0,0.0,0.11707,3.1192,-0.36518,-0.3652,3.119,4.056e-07,-1.09e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
320.0,0.0,0.09408,3.4986,-0.32916,-0.3292,3.499,2.192e-07,-3.962e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
325.0,0.0,0.07302,3.8741,-0.28288,-0.2829,3.874,2.733e-07,4.571e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
330.0,0.0,0.05423,4.2343,-0.22963,-0.2296,4.234,-1.186e-07,1.092e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
335.0,0.0,0.03797,4.5668,-0.17341,-0.1734,4.567,2.973e-08,1.441e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
340.0,0.0,0.02446,4.8595,-0.11889,-0.1189,4.86,-6.531e-08,-1.389e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
345.0,0.0,0.01382,5.101,-0.070515,-0.07052,5.101,2.147e-08,6.085e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
350.0,0.0,0.00616,5.2813,-0.032557,-0.03256,5.281,-1.463e-08,4.121e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
355.0,0.0,0.00154,5.3927,-0.0083315,-0.008332,5.393,-5.644e-08,2.515e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
360.0,0.0,0.0,5.4303,1.1921e-05,1.192e-05,5.43,-2.951e-08,-7.259e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
0.0,90.0,0.0,5.4303,-1.1683e-05,-1.168e-05,5.43,3.348e-08,-2.721e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
5.0,90.0,0.00155,5.3927,-0.0083327,-0.008333,5.393,3.292e-08,9.292e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
10.0,90.0,0.00616,5.2812,-0.032536,-0.03254,5.281,4.502e-08,9.135e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
15.0,90.0,0.01383,5.101,-0.070527,-0.07053,5.101,6.562e-08,1.441e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
20.0,90.0,0.02446,4.8596,-0.11887,-0.1189,4.86,2.65e-08,3.695e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
25.0,90.0,0.03798,4.5668,-0.17344,-0.1734,4.567,3.583e-08,1.93e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
30.0,90.0,0.05423,4.2343,-0.22961,-0.2296,4.234,4.354e-08,3.07e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
35.0,90.0,0.07302,3.8742,-0.2829,-0.2829,3.874,2.536e-08,4.521e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
40.0,90.0,0.09408,3.4986,-0.32916,-0.3292,3.499,3.421e-08,8.102e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
45.0,90.0,0.11708,3.1192,-0.36518,-0.3652,3.119,2.273e-08,4.537e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
50.0,90.0,0.14155,2.7461,-0.3887,-0.3887,2.746,2.511e-08,2.196e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
55.0,90.0,0.16698,2.3879,-0.39872,-0.3987,2.388,-2.03e-09,6.156e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
60.0,90.0,0.19268,2.0513,-0.39524,-0.3952,2.051,6.584e-09,1.953e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
65.0,90.0,0.21792,1.7411,-0.37941,-0.3794,1.741,2.253e-08,1.367e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
70.0,90.0,0.24183,1.4601,-0.35309,-0.3531,1.46,1.679e-08,1.292e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
75.0,90.0,0.26349,1.2096,-0.31872,-0.3187,1.21,3.221e-08,8.695e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
80.0,90.0,0.2819,0.98978,-0.27901,-0.279,0.9898,1.919e-08,2.803e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
85.0,90.0,0.29603,0.79939,-0.23664,-0.2366,0.7994,2.44e-08,2.701e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
90.0,90.0,0.30486,0.6367,-0.1941,-0.1941,0.6367,2.716e-08,2.961e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
95.0,90.0,0.30729,0.4995,-0.15349,-0.1535,0.4995,6.381e-09,2.45e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
100.0,90.0,0.30215,0.38532,-0.11643,-0.1164,0.3853,6.743e-09,-1.036e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
105.0,90.0,0.28803,0.29167,-0.084009,-0.08401,0.2917,-8.788e-09,5.721e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
110.0,90.0,0.263,0.21612,-0.056839,-0.05684,0.2161,6.46e-09,-6.32e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
115.0,90.0,0.22422,0.15635,-0.035055,-0.03506,0.1563,1.966e-10,4.063e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
120.0,90.0,0.16737,0.11021,-0.018447,-0.01845,0.1102,-8.943e-10,6.48e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
125.0,90.0,0.08611,0.075739,-0.0065217,-0.006522,0.07574,8.013e-10,1.168e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
130.0,90.0,0.02697,0.051088,0.0013781,0.001378,0.05109,-2.395e-09,1.294e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
135.0,90.0,0.17359,0.034563,0.0059996,0.006,0.03456,-3.699e-10,5.457e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
140.0,90.0,0.3294,0.024583,0.0080978,0.008098,0.02458,-7.291e-10,1.867e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
145.0,90.0,0.42598,0.019683,0.0083846,0.008385,0.01968,1.534e-09,3e-10,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
150.0,90.0,0.40486,0.018503,0.0074913,0.007491,0.0185,7.754e-10,5.944e-10,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
155.0,90.0,0.30027,0.019808,0.0059479,0.005948,0.01981,-5.467e-10,7.944e-11,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
160.0,90.0,0.18576,0.022497,0.0041789,0.004179,0.0225,6.535e-10,1.874e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
165.0,90.0,0.09781,0.025624,0.0025062,0.002506,0.02562,-2.24e-10,1.623e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
170.0,90.0,0.04086,0.028426,0.0011614,0.001161,0.02843,-7.128e-10,1.777e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
175.0,90.0,0.0098,0.030338,0.00029732,0.0002973,0.03034,-8.788e-10,2.082e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
180.0,90.0,0.0,0.031014,-6.0536e-08,-6.054e-08,0.03101,-1.153e-09,2.732e-10,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
185.0,90.0,0.0098,0.030338,0.00029722,0.0002972,0.03034,-6.155e-10,3.294e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
190.0,90.0,0.04086,0.028426,0.0011615,0.001162,0.02843,-2.153e-10,2.99e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
195.0,90.0,0.09781,0.025624,0.0025062,0.002506,0.02562,-1.094e-09,2.041e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
200.0,90.0,0.18575,0.022496,0.0041787,0.004179,0.0225,-8.847e-10,3.43e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
205.0,90.0,0.30027,0.019808,0.0059479,0.005948,0.01981,1.337e-09,4.038e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
210.0,90.0,0.40486,0.018503,0.0074913,0.007491,0.0185,3.044e-10,1.446e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
215.0,90.0,0.42599,0.019683,0.0083847,0.008385,0.01968,1.572e-09,1.217e-10,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
220.0,90.0,0.3294,0.024584,0.0080979,0.008098,0.02458,2.698e-09,-9.254e-10,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
225.0,90.0,0.17358,0.034563,0.0059995,0.005999,0.03456,3.071e-09,-2.469e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
230.0,90.0,0.02698,0.051088,0.0013781,0.001378,0.05109,2.24e-09,-3.313e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
235.0,90.0,0.08611,0.075739,-0.0065222,-0.006522,0.07574,3.418e-09,-1.337e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
240.0,90.0,0.16737,0.11021,-0.018447,-0.01845,0.1102,9.14e-09,-6.119e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
245.0,90.0,0.22422,0.15634,-0.035055,-0.03506,0.1563,9.967e-09,-1.357e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
250.0,90.0,0.26299,0.21612,-0.056837,-0.05684,0.2161,2.987e-09,-9.945e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
255.0,90.0,0.28803,0.29167,-0.084009,-0.08401,0.2917,1.398e-08,-1.309e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
260.0,90.0,0.30214,0.38532,-0.11642,-0.1164,0.3853,2.224e-08,-1.763e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
265.0,90.0,0.30729,0.4995,-0.15349,-0.1535,0.4995,7.499e-09,-4.491e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
270.0,90.0,0.30486,0.6367,-0.1941,-0.1941,0.6367,-7.887e-09,-5.572e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
275.0,90.0,0.29603,0.79939,-0.23665,-0.2366,0.7994,1.675e-08,-3.819e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
280.0,90.0,0.28189,0.98978,-0.27901,-0.279,0.9898,1.483e-08,-3.712e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
285.0,90.0,0.26349,1.2096,-0.31873,-0.3187,1.21,1.506e-09,-3.421e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
290.0,90.0,0.24183,1.4601,-0.35309,-0.3531,1.46,3.461e-08,-4.191e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
295.0,90.0,0.21792,1.741,-0.3794,-0.3794,1.741,2.136e-08,-2.384e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
300.0,90.0,0.19268,2.0513,-0.39524,-0.3952,2.051,1.278e-08,-6.588e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
305.0,90.0,0.16697,2.3879,-0.39871,-0.3987,2.388,2.776e-10,-3.712e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
310.0,90.0,0.14155,2.7461,-0.38872,-0.3887,2.746,4.467e-09,-6.441e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
315.0,90.0,0.11707,3.1192,-0.36516,-0.3652,3.119,-1.004e-08,-5.675e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
320.0,90.0,0.09409,3.4986,-0.32917,-0.3292,3.499,-2.878e-09,-4.331e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
325.0,90.0,0.07302,3.8741,-0.2829,-0.2829,3.874,1.28e-08,-5.171e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
330.0,90.0,0.05423,4.2343,-0.22962,-0.2296,4.234,1.641e-08,-1.57e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
335.0,90.0,0.03797,4.5668,-0.17342,-0.1734,4.567,1.646e-08,-5.068e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
340.0,90.0,0.02446,4.8595,-0.11888,-0.1189,4.86,2.207e-08,-1.812e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
345.0,90.0,0.01382,5.101,-0.070503,-0.0705,5.101,2.68e-08,-2.701e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
350.0,90.0,0.00616,5.2812,-0.032557,-0.03256,5.281,1.717e-08,-3.402e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
355.0,90.0,0.00155,5.3927,-0.0083365,-0.008337,5.393,3.27e-08,-1.455e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
360.0,90.0,0.0,5.4303,-1.1206e-05,-1.121e-05,5.43,3.553e-08,-2.44e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
0.0,0.0,0.0,0.069906,-3.3528e-08,-3.353e-08,0.06991,1.803e-11,3.617e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
5.0,0.0,0.00346,0.06958,-0.00024089,-0.0002409,0.06958,-2.252e-12,-5.793e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
10.0,0.0,0.0139,0.068614,-0.00095399,-0.000954,0.06861,-2.28e-11,6.268e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
15.0,0.0,0.03148,0.06704,-0.0021104,-0.00211,0.06704,1.443e-10,4.6e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
20.0,0.0,0.05644,0.06491,-0.0036636,-0.003664,0.06491,-2.147e-11,2.143e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
25.0,0.0,0.08913,0.062293,-0.005552,-0.005552,0.06229,2.185e-10,8.488e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
30.0,0.0,0.12992,0.059273,-0.0077008,-0.007701,0.05927,-1.669e-10,-5.445e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
35.0,0.0,0.17922,0.055945,-0.010027,-0.01003,0.05595,8.779e-11,7.235e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
40.0,0.0,0.23737,0.052411,-0.012441,-0.01244,0.05241,4.819e-10,3.63e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
45.0,0.0,0.30453,0.048774,-0.014853,-0.01485,0.04877,-8.68e-11,-6.009e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
50.0,0.0,0.38053,0.045137,-0.017176,-0.01718,0.04514,-3.67e-10,1.486e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
55.0,0.0,0.46465,0.041595,-0.019327,-0.01933,0.0416,4.979e-10,-7.713e-12,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
60.0,0.0,0.55533,0.038238,-0.021235,-0.02123,0.03824,-3.234e-10,-9.605e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
65.0,0.0,0.64986,0.035142,-0.022837,-0.02284,0.03514,9.015e-11,-1.391e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
70.0,0.0,0.74414,0.032369,-0.024087,-0.02409,0.03237,-2.239e-10,-5.324e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
75.0,0.0,0.83263,0.029966,-0.024951,-0.02495,0.02997,8.445e-12,-9.006e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
80.0,0.0,0.9086,0.027967,-0.02541,-0.02541,0.02797,5.94e-11,-1.353e-09,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
85.0,0.0,0.96498,0.026387,-0.025463,-0.02546,0.02639,-1.575e-10,5.505e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
90.0,0.0,0.99562,0.025228,-0.025118,-0.02512,0.02523,-9.492e-11,-2.855e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
95.0,0.0,0.99668,0.024479,-0.024398,-0.0244,0.02448,-2.135e-11,-1.18e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
100.0,0.0,0.96769,0.024116,-0.023337,-0.02334,0.02412,6.806e-10,-8.881e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
105.0,0.0,0.91169,0.024106,-0.021977,-0.02198,0.02411,5.674e-10,-1.001e-09,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
110.0,0.0,0.83447,0.024407,-0.020367,-0.02037,0.02441,-2.318e-10,1.049e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
115.0,0.0,0.74321,0.024973,-0.01856,-0.01856,0.02497,8.454e-11,-7.484e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
120.0,0.0,0.64508,0.025754,-0.016613,-0.01661,0.02575,-1.755e-10,1.572e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
125.0,0.0,0.54621,0.026698,-0.014583,-0.01458,0.0267,2.006e-10,-2.448e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
130.0,0.0,0.45128,0.027754,-0.012525,-0.01252,0.02775,4.194e-10,-2.911e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
135.0,0.0,0.36342,0.028871,-0.010492,-0.01049,0.02887,4.474e-11,-4.558e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
140.0,0.0,0.28451,0.030002,-0.0085357,-0.008536,0.03,1.287e-10,-3.159e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
145.0,0.0,0.21543,0.031104,-0.0067007,-0.006701,0.0311,-1.285e-10,8.762e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
150.0,0.0,0.15645,0.032138,-0.005028,-0.005028,0.03214,-7.151e-11,-5.674e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
155.0,0.0,0.10744,0.033071,-0.0035532,-0.003553,0.03307,-1.615e-10,-5.082e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
160.0,0.0,0.06808,0.033872,-0.0023061,-0.002306,0.03387,-1.423e-10,2.817e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
165.0,0.0,0.03798,0.03452,-0.0013111,-0.001311,0.03452,-1.665e-10,-4.056e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
170.0,0.0,0.01678,0.034996,-0.00058715,-0.0005871,0.035,-6.832e-11,7.011e-12,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
175.0,0.0,0.00418,0.035286,-0.00014745,-0.0001474,0.03529,-1.25e-10,2.239e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
180.0,0.0,0.0,0.035384,2.0489e-08,2.049e-08,0.03538,-8.238e-11,-7.085e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
185.0,0.0,0.00418,0.035286,-0.00014746,-0.0001475,0.03529,-8.156e-11,-7.02e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
190.0,0.0,0.01678,0.034996,-0.00058715,-0.0005871,0.035,-2.568e-11,-9.72e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
195.0,0.0,0.03798,0.03452,-0.0013111,-0.001311,0.03452,1.454e-10,-1.185e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
200.0,0.0,0.06808,0.033872,-0.0023061,-0.002306,0.03387,5.637e-11,1.631e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
205.0,0.0,0.10744,0.033071,-0.0035532,-0.003553,0.03307,1.391e-11,4.863e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
