theta,phi,Pol.,S_11,S_12,S_21,S_22,S_31,S_41,Qsca,Qbk,Qpol,shape,size_param,radius,wavelength
145.0,90.0,0.19916,0.1455,-0.028976,-0.02898,0.1455,6.938e-09,3.022e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
150.0,90.0,0.11522,0.1556,-0.017928,-0.01793,0.1556,1.891e-09,-3.501e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
155.0,90.0,0.02616,0.17245,-0.0045106,-0.004511,0.1725,-6.347e-09,2.538e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
160.0,90.0,0.05012,0.19397,0.0097215,0.009721,0.194,-5.516e-09,-2.475e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
165.0,90.0,0.10711,0.21685,0.023227,0.02323,0.2169,-9.835e-09,1.114e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
170.0,90.0,0.14513,0.23716,0.034418,0.03442,0.2372,-1.151e-08,-3.003e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
175.0,90.0,0.1666,0.25115,0.041841,0.04184,0.2512,-1.318e-08,-2.602e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
180.0,90.0,0.17351,0.25614,0.044444,0.04444,0.2561,-1.476e-08,1.335e-10,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
185.0,90.0,0.1666,0.25115,0.041841,0.04184,0.2512,-1.445e-08,2.334e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
190.0,90.0,0.14513,0.23716,0.034419,0.03442,0.2372,-1.777e-08,1.612e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
195.0,90.0,0.10711,0.21685,0.023227,0.02323,0.2169,-1.55e-08,1.787e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
200.0,90.0,0.05012,0.19397,0.0097226,0.009723,0.194,-1.319e-08,7.545e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
205.0,90.0,0.02616,0.17246,-0.0045112,-0.004511,0.1725,-8.624e-09,5.357e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
210.0,90.0,0.11522,0.1556,-0.017928,-0.01793,0.1556,-1.364e-08,8.504e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
215.0,90.0,0.19915,0.1455,-0.028975,-0.02898,0.1455,-1.088e-08,1.118e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
220.0,90.0,0.25119,0.1429,-0.035894,-0.03589,0.1429,-6.299e-09,8.393e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
225.0,90.0,0.24787,0.14738,-0.036531,-0.03653,0.1474,-6.642e-09,1.03e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
230.0,90.0,0.18009,0.1578,-0.028419,-0.02842,0.1578,-3.506e-09,1.153e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
235.0,90.0,0.05351,0.17267,-0.0092405,-0.00924,0.1727,-2.858e-09,3.632e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
240.0,90.0,0.11727,0.19047,0.022337,0.02234,0.1905,-8.796e-09,4.616e-10,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
245.0,90.0,0.31323,0.2099,0.065748,0.06575,0.2099,9.818e-10,-1.115e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
250.0,90.0,0.51209,0.23026,0.11791,0.1179,0.2303,-1.379e-08,-3.107e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
255.0,90.0,0.68735,0.25212,0.1733,0.1733,0.2521,-6.373e-09,-1.192e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
260.0,90.0,0.80671,0.27857,0.22473,0.2247,0.2786,-5.736e-09,-1.558e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
265.0,90.0,0.83641,0.31675,0.26493,0.2649,0.3167,-9.426e-09,-2.531e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
270.0,90.0,0.75978,0.3795,0.28834,0.2883,0.3795,-1.037e-08,-3.359e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
275.0,90.0,0.60164,0.48679,0.29287,0.2929,0.4868,-1.008e-09,-4.172e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
280.0,90.0,0.42221,0.66628,0.28131,0.2813,0.6663,1.656e-08,-5.338e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
285.0,90.0,0.27502,0.95258,0.26198,0.262,0.9526,3.474e-08,-4.147e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
290.0,90.0,0.17948,1.385,0.24859,0.2486,1.385,3.094e-08,-8.014e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
295.0,90.0,0.12936,2.0035,0.25916,0.2592,2.003,5.416e-08,-6.386e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
300.0,90.0,0.11044,2.8425,0.31391,0.3139,2.842,1.118e-07,-4.251e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
305.0,90.0,0.11013,3.9246,0.43221,0.4322,3.925,1.674e-07,-5.324e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
310.0,90.0,0.11976,5.2538,0.62921,0.6292,5.254,1.929e-07,-1.321e-07,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
315.0,90.0,0.13395,6.8107,0.91233,0.9123,6.811,1.987e-07,-1.254e-07,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
320.0,90.0,0.14956,8.5503,1.2788,1.279,8.55,3.277e-07,-5.743e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
325.0,90.0,0.1648,10.404,1.7145,1.715,10.4,2.785e-07,-4.318e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
330.0,90.0,0.17872,12.284,2.1954,2.195,12.28,3.841e-07,-1.29e-07,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
335.0,90.0,0.19078,14.094,2.689,2.689,14.09,3.742e-07,-1.113e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
340.0,90.0,0.20077,15.736,3.1593,3.159,15.74,3.549e-07,-5.442e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
345.0,90.0,0.20857,17.117,3.5701,3.57,17.12,4.056e-07,-4.206e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
350.0,90.0,0.21412,18.162,3.8888,3.889,18.16,4.841e-07,-1.158e-07,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
355.0,90.0,0.21746,18.812,4.0909,4.091,18.81,4.619e-07,-5.785e-09,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
360.0,90.0,0.21857,19.033,4.16,4.16,19.03,4.183e-07,-2.455e-08,3.0442,0.021609,-1.6608,RCTGLPRSM,1.9813,0.153,0.4852
0.0,0.0,0.68185,0.045911,0.031304,0.0313,0.04591,-7.561e-11,8.114e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
5.0,0.0,0.68024,0.045462,0.030925,0.03093,0.04546,6.941e-12,-2.152e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
10.0,0.0,0.67534,0.044139,0.029809,0.02981,0.04414,-3.403e-12,6.209e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
15.0,0.0,0.66693,0.042013,0.02802,0.02802,0.04201,-8.819e-11,1.203e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
20.0,0.0,0.65463,0.039194,0.025657,0.02566,0.03919,-4.734e-11,-2.074e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
25.0,0.0,0.63784,0.035825,0.022851,0.02285,0.03582,-1.847e-10,-2.016e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
30.0,0.0,0.61573,0.032071,0.019747,0.01975,0.03207,-4.038e-10,-1.05e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
35.0,0.0,0.5871,0.028106,0.016501,0.0165,0.02811,-1.883e-10,-4.987e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
40.0,0.0,0.55029,0.024099,0.013262,0.01326,0.0241,9.693e-11,-1.462e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
45.0,0.0,0.50302,0.020206,0.010164,0.01016,0.02021,3.638e-11,1.862e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
50.0,0.0,0.44211,0.016559,0.0073209,0.007321,0.01656,-3.593e-10,2.858e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
55.0,0.0,0.36321,0.013258,0.0048155,0.004815,0.01326,1.784e-11,4.769e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
60.0,0.0,0.26046,0.010372,0.0027016,0.002702,0.01037,-2.035e-11,-5.288e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
65.0,0.0,0.12642,0.0079376,0.0010035,0.001003,0.007938,-1.145e-10,6.432e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
70.0,0.0,0.0471,0.0059601,-0.00028071,-0.0002807,0.00596,3.057e-11,6.126e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
75.0,0.0,0.26552,0.0044219,-0.0011741,-0.001174,0.004422,-1.084e-10,-4.704e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
80.0,0.0,0.52201,0.0032864,-0.0017156,-0.001716,0.003286,9.254e-11,2.522e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
85.0,0.0,0.78041,0.0025044,-0.0019544,-0.001954,0.002504,-2.766e-11,8.557e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
90.0,0.0,0.96363,0.0020189,-0.0019455,-0.001945,0.002019,4.139e-12,7.204e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
95.0,0.0,0.98565,0.0017706,-0.0017452,-0.001745,0.001771,-1.857e-11,-1.056e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
100.0,0.0,0.82822,0.0017007,-0.0014086,-0.001409,0.001701,1.669e-11,1.785e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
105.0,0.0,0.56264,0.0017541,-0.00098695,-0.000987,0.001754,-7.535e-12,-8.387e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
110.0,0.0,0.27968,0.0018815,-0.00052622,-0.0005262,0.001882,-5.748e-11,6.923e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
115.0,0.0,0.03204,0.0020408,-6.5395e-05,-6.54e-05,0.002041,5.022e-12,5.493e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
120.0,0.0,0.16574,0.0021983,0.00036434,0.0003643,0.002198,-1.422e-11,-1.987e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
125.0,0.0,0.31779,0.0023297,0.00074035,0.0007403,0.00233,-5.982e-12,-1.256e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
130.0,0.0,0.4334,0.0024198,0.0010487,0.001049,0.00242,-4.68e-11,-4.411e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
135.0,0.0,0.52149,0.0024623,0.0012841,0.001284,0.002462,-1.018e-11,-1.166e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
140.0,0.0,0.58912,0.0024583,0.0014482,0.001448,0.002458,-1.573e-11,8.726e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
145.0,0.0,0.64147,0.002415,0.0015491,0.001549,0.002415,-5.003e-12,-1.827e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
150.0,0.0,0.68221,0.0023433,0.0015986,0.001599,0.002343,2.42e-11,-4.736e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
155.0,0.0,0.71387,0.002256,0.0016105,0.001611,0.002256,-3.612e-12,-5.157e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
160.0,0.0,0.73818,0.0021658,0.0015987,0.001599,0.002166,-1.798e-11,2.851e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
165.0,0.0,0.75625,0.0020837,0.0015758,0.001576,0.002084,2.125e-11,-3.313e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
170.0,0.0,0.76878,0.0020187,0.001552,0.001552,0.002019,-5.827e-12,-2.624e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
175.0,0.0,0.77616,0.0019773,0.0015347,0.001535,0.001977,9.574e-12,-7.182e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
180.0,0.0,0.77861,0.0019631,0.0015285,0.001528,0.001963,-8.636e-12,-1.1e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
185.0,0.0,0.77616,0.0019773,0.0015347,0.001535,0.001977,-1.47e-11,-3.963e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
190.0,0.0,0.76878,0.0020187,0.001552,0.001552,0.002019,-1.079e-11,2.204e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
195.0,0.0,0.75625,0.0020837,0.0015758,0.001576,0.002084,-1.981e-12,9.854e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
200.0,0.0,0.73818,0.0021658,0.0015987,0.001599,0.002166,-7.967e-12,-7.342e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
205.0,0.0,0.71388,0.002256,0.0016105,0.001611,0.002256,4.007e-12,-1.166e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
210.0,0.0,0.68221,0.0023433,0.0015986,0.001599,0.002343,4.072e-12,-2.991e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
215.0,0.0,0.64147,0.002415,0.0015492,0.001549,0.002415,-4.929e-12,1.281e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
220.0,0.0,0.58912,0.0024583,0.0014482,0.001448,0.002458,-1.062e-11,-1.534e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
225.0,0.0,0.52149,0.0024623,0.001284,0.001284,0.002462,4.644e-13,-4.877e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
230.0,0.0,0.4334,0.0024198,0.0010487,0.001049,0.00242,-8.581e-12,-1.057e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
235.0,0.0,0.31779,0.0023297,0.00074035,0.0007403,0.00233,2.46e-12,3.686e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
240.0,0.0,0.16574,0.0021983,0.00036434,0.0003643,0.002198,-1.312e-11,-2.177e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
245.0,0.0,0.03205,0.0020408,-6.5398e-05,-6.54e-05,0.002041,9.123e-12,-6.002e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
250.0,0.0,0.27968,0.0018815,-0.00052622,-0.0005262,0.001882,-9.537e-12,-6.322e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
255.0,0.0,0.56264,0.0017541,-0.00098695,-0.000987,0.001754,1.281e-11,1.09e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
260.0,0.0,0.82822,0.0017007,-0.0014086,-0.001409,0.001701,2.455e-11,-1.321e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
265.0,0.0,0.98565,0.0017706,-0.0017452,-0.001745,0.001771,-1.086e-10,-1.076e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
270.0,0.0,0.96363,0.0020189,-0.0019455,-0.001945,0.002019,-4.869e-11,-1.032e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
275.0,0.0,0.78041,0.0025044,-0.0019544,-0.001954,0.002504,-3.784e-11,-3.509e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
280.0,0.0,0.52201,0.0032865,-0.0017156,-0.001716,0.003286,4.17e-11,7.831e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
285.0,0.0,0.26551,0.0044219,-0.0011741,-0.001174,0.004422,7.227e-11,-3.707e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
290.0,0.0,0.0471,0.0059601,-0.0002807,-0.0002807,0.00596,-1.863e-11,-8.277e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
295.0,0.0,0.12642,0.0079376,0.0010035,0.001003,0.007938,-1.034e-10,-6.729e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
300.0,0.0,0.26046,0.010372,0.0027016,0.002702,0.01037,2.455e-10,1.854e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
305.0,0.0,0.36321,0.013258,0.0048155,0.004815,0.01326,-2.18e-11,1.998e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
310.0,0.0,0.44211,0.016559,0.0073209,0.007321,0.01656,2.355e-12,5.899e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
315.0,0.0,0.50302,0.020206,0.010164,0.01016,0.02021,-3.249e-11,1.255e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
320.0,0.0,0.55029,0.024099,0.013262,0.01326,0.0241,3.978e-11,2.134e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
325.0,0.0,0.5871,0.028106,0.016501,0.0165,0.02811,-3.083e-12,2.083e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
330.0,0.0,0.61573,0.032071,0.019747,0.01975,0.03207,1.031e-10,-5.014e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
335.0,0.0,0.63784,0.035825,0.022851,0.02285,0.03582,5.308e-11,1.527e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
340.0,0.0,0.65463,0.039194,0.025657,0.02566,0.03919,1.645e-10,1.966e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
345.0,0.0,0.66693,0.042013,0.02802,0.02802,0.04201,1.882e-10,-2.193e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
350.0,0.0,0.67534,0.044139,0.029809,0.02981,0.04414,3.701e-11,-7.276e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
355.0,0.0,0.68024,0.045462,0.030925,0.03093,0.04546,-1.35e-10,-4.883e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
360.0,0.0,0.68185,0.045911,0.031304,0.0313,0.04591,-1.082e-10,4.883e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
0.0,90.0,0.68185,0.045911,-0.031304,-0.0313,0.04591,-1.966e-09,1.006e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
5.0,90.0,0.68387,0.045845,-0.031352,-0.03135,0.04585,-2.244e-09,5.99e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
10.0,90.0,0.6899,0.045647,-0.031492,-0.03149,0.04565,-2.422e-09,1.215e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
15.0,90.0,0.69985,0.045308,-0.031709,-0.03171,0.04531,-2.191e-09,4.001e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
20.0,90.0,0.71355,0.04482,-0.031981,-0.03198,0.04482,-2.475e-09,-2.074e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
25.0,90.0,0.73076,0.04417,-0.032278,-0.03228,0.04417,-2.335e-09,-1.681e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
30.0,90.0,0.75117,0.043346,-0.03256,-0.03256,0.04335,-2.305e-09,9.993e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
35.0,90.0,0.77433,0.042335,-0.032782,-0.03278,0.04234,-2.22e-09,-2.497e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
40.0,90.0,0.79974,0.041131,-0.032894,-0.03289,0.04113,-2.42e-09,7.37e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
45.0,90.0,0.82673,0.039729,-0.032845,-0.03285,0.03973,-2.172e-09,6.797e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
50.0,90.0,0.85457,0.038133,-0.032587,-0.03259,0.03813,-1.798e-09,-4.09e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
55.0,90.0,0.88239,0.036352,-0.032077,-0.03208,0.03635,-1.414e-09,6.008e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
60.0,90.0,0.90926,0.034404,-0.031282,-0.03128,0.0344,-1.244e-09,1.114e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
65.0,90.0,0.93421,0.032313,-0.030187,-0.03019,0.03231,-8.337e-10,9.437e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
70.0,90.0,0.95626,0.030107,-0.02879,-0.02879,0.03011,-7.633e-10,3.803e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
75.0,90.0,0.97452,0.027822,-0.027113,-0.02711,0.02782,-7.656e-10,-1.137e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
80.0,90.0,0.98823,0.025492,-0.025192,-0.02519,0.02549,-4.245e-10,-5.861e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
85.0,90.0,0.99682,0.023156,-0.023082,-0.02308,0.02316,-1.115e-11,1.328e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
90.0,90.0,0.99998,0.020848,-0.020848,-0.02085,0.02085,-2.016e-10,-1.803e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
95.0,90.0,0.9977,0.018604,-0.018561,-0.01856,0.0186,-1.069e-11,4.325e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
100.0,90.0,0.99022,0.016453,-0.016292,-0.01629,0.01645,1.137e-10,-5.439e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
105.0,90.0,0.9781,0.014422,-0.014106,-0.01411,0.01442,2.349e-10,2.287e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
110.0,90.0,0.96208,0.012533,-0.012057,-0.01206,0.01253,2.389e-10,2.399e-10,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
115.0,90.0,0.9431,0.010801,-0.010187,-0.01019,0.0108,3.838e-10,-3.771e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
120.0,90.0,0.92219,0.0092395,-0.0085205,-0.008521,0.009239,3.504e-10,-7.823e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
125.0,90.0,0.90037,0.0078521,-0.0070698,-0.00707,0.007852,2.958e-10,2.54e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
130.0,90.0,0.87868,0.0066394,-0.0058339,-0.005834,0.006639,2.886e-10,3.647e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
135.0,90.0,0.85802,0.005597,-0.0048023,-0.004802,0.005597,2.452e-10,2.027e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
140.0,90.0,0.83915,0.0047162,-0.0039576,-0.003958,0.004716,2.553e-10,-8.537e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
145.0,90.0,0.82267,0.0039855,-0.0032788,-0.003279,0.003985,2.046e-10,-8.951e-13,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
150.0,90.0,0.80895,0.0033914,-0.0027435,-0.002743,0.003391,1.887e-10,-5.242e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
155.0,90.0,0.79812,0.0029196,-0.0023302,-0.00233,0.00292,1.635e-10,2.544e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
160.0,90.0,0.79008,0.002556,-0.0020195,-0.002019,0.002556,1.86e-10,9.994e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
165.0,90.0,0.78453,0.002288,-0.001795,-0.001795,0.002288,1.806e-10,1.393e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
170.0,90.0,0.78105,0.0021047,-0.0016439,-0.001644,0.002105,1.59e-10,-2.608e-12,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
175.0,90.0,0.77919,0.001998,-0.0015568,-0.001557,0.001998,1.596e-10,-1.388e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
180.0,90.0,0.77861,0.0019631,-0.0015285,-0.001528,0.001963,1.45e-10,-1.072e-11,0.099479,0.0010577,0.23019,RCTGLPRSM,0.7379,0.0864,0.7357
